País,Liga,Temporada,Fecha,Equipo Local,Equipo Visitante,Goles Local,Goles Visitante,Resultado,Goles Medio Tiempo Local,Goles Medio Tiempo Visitante,Resultado Medio Tiempo,Puntos Local,Puntos Visitante
España,LaLiga,1998/1999,1998-09-20 00:00:00,Oviedo,Tenerife,0.0,1.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1998-09-20 00:00:00,Salamanca,La Coruna,3.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-09-20 00:00:00,Santander,Betis,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-09-20 00:00:00,Sociedad,Mallorca,0.0,1.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1998-09-20 00:00:00,Valencia,Villareal,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-09-26 00:00:00,Ath Bilbao,Real Madrid,2.0,3.0,A,1.0,1.0,D,0,3
España,LaLiga,1998/1999,1998-09-26 00:00:00,Ath Madrid,Sociedad,4.0,1.0,H,3.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-09-26 00:00:00,Barcelona,Celta,2.0,2.0,D,1.0,1.0,D,1,1
España,LaLiga,1998/1999,1998-09-26 00:00:00,Betis,Extremadura,1.0,1.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1998-09-26 00:00:00,Valladolid,Valencia,3.0,1.0,H,2.0,1.0,H,3,0
España,LaLiga,1998/1999,1998-09-27 00:00:00,La Coruna,Espanol,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-09-27 00:00:00,Mallorca,Oviedo,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1998-09-27 00:00:00,Tenerife,Alaves,1.0,2.0,A,0.0,2.0,A,0,3
España,LaLiga,1998/1999,1998-09-27 00:00:00,Villareal,Salamanca,5.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-09-27 00:00:00,Zaragoza,Santander,3.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-10-03 00:00:00,Valencia,Barcelona,1.0,3.0,A,1.0,0.0,H,0,3
España,LaLiga,1998/1999,1998-10-04 00:00:00,Alaves,Santander,0.0,1.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1998-10-04 00:00:00,Celta,Ath Bilbao,3.0,2.0,H,2.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-10-04 00:00:00,Espanol,Villareal,1.0,1.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1998-10-04 00:00:00,Extremadura,Zaragoza,0.0,2.0,A,0.0,0.0,D,0,3
España,LaLiga,1998/1999,1998-10-04 00:00:00,Oviedo,Ath Madrid,3.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-10-04 00:00:00,Real Madrid,Betis,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1998/1999,1998-10-04 00:00:00,Salamanca,Valladolid,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-10-04 00:00:00,Sociedad,La Coruna,2.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-10-04 00:00:00,Tenerife,Mallorca,1.0,1.0,D,1.0,0.0,H,1,1
España,LaLiga,1998/1999,1998-10-17 00:00:00,Ath Bilbao,Valencia,2.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-10-17 00:00:00,Ath Madrid,Tenerife,2.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-10-17 00:00:00,Barcelona,Salamanca,1.0,1.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1998-10-17 00:00:00,Betis,Celta,0.0,3.0,A,0.0,0.0,D,0,3
España,LaLiga,1998/1999,1998-10-17 00:00:00,Villareal,Sociedad,1.0,1.0,D,0.0,1.0,A,1,1
España,LaLiga,1998/1999,1998-10-17 00:00:00,Zaragoza,Real Madrid,3.0,4.0,A,1.0,3.0,A,0,3
España,LaLiga,1998/1999,1998-10-18 00:00:00,La Coruna,Oviedo,4.0,0.0,H,3.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-10-18 00:00:00,Mallorca,Alaves,2.0,1.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-10-18 00:00:00,Santander,Extremadura,3.0,1.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-10-18 00:00:00,Valladolid,Espanol,2.0,1.0,H,0.0,1.0,A,3,0
España,LaLiga,1998/1999,1998-10-24 00:00:00,Celta,Zaragoza,2.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-10-25 00:00:00,Alaves,Extremadura,0.0,1.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1998-10-25 00:00:00,Espanol,Barcelona,1.0,2.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1998-10-25 00:00:00,Mallorca,Ath Madrid,4.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-10-25 00:00:00,Oviedo,Villareal,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1998-10-25 00:00:00,Real Madrid,Santander,2.0,2.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1998-10-25 00:00:00,Salamanca,Ath Bilbao,2.0,1.0,H,1.0,1.0,D,3,0
España,LaLiga,1998/1999,1998-10-25 00:00:00,Sociedad,Valladolid,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-10-25 00:00:00,Tenerife,La Coruna,1.0,1.0,D,1.0,0.0,H,1,1
España,LaLiga,1998/1999,1998-10-25 00:00:00,Valencia,Betis,5.0,1.0,H,2.0,1.0,H,3,0
España,LaLiga,1998/1999,1998-10-31 00:00:00,Ath Bilbao,Espanol,2.0,2.0,D,1.0,1.0,D,1,1
España,LaLiga,1998/1999,1998-10-31 00:00:00,Ath Madrid,Alaves,3.0,0.0,H,2.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-10-31 00:00:00,Barcelona,Sociedad,4.0,1.0,H,2.0,1.0,H,3,0
España,LaLiga,1998/1999,1998-10-31 00:00:00,Betis,Salamanca,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-10-31 00:00:00,Extremadura,Real Madrid,1.0,5.0,A,0.0,3.0,A,0,3
España,LaLiga,1998/1999,1998-10-31 00:00:00,Santander,Celta,2.0,2.0,D,0.0,1.0,A,1,1
España,LaLiga,1998/1999,1998-10-31 00:00:00,Zaragoza,Valencia,1.0,4.0,A,1.0,1.0,D,0,3
España,LaLiga,1998/1999,1998-11-01 00:00:00,La Coruna,Mallorca,1.0,1.0,D,1.0,1.0,D,1,1
España,LaLiga,1998/1999,1998-11-01 00:00:00,Valladolid,Oviedo,2.0,1.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-11-01 00:00:00,Villareal,Tenerife,2.0,5.0,A,1.0,2.0,A,0,3
España,LaLiga,1998/1999,1998-11-07 00:00:00,Espanol,Betis,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-11-08 00:00:00,Alaves,Real Madrid,1.0,1.0,D,1.0,0.0,H,1,1
España,LaLiga,1998/1999,1998-11-08 00:00:00,Ath Madrid,La Coruna,1.0,1.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1998-11-08 00:00:00,Celta,Extremadura,5.0,1.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-11-08 00:00:00,Mallorca,Villareal,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-11-08 00:00:00,Oviedo,Barcelona,2.0,1.0,H,0.0,1.0,A,3,0
España,LaLiga,1998/1999,1998-11-08 00:00:00,Salamanca,Zaragoza,1.0,2.0,A,1.0,0.0,H,0,3
España,LaLiga,1998/1999,1998-11-08 00:00:00,Sociedad,Ath Bilbao,3.0,1.0,H,2.0,1.0,H,3,0
España,LaLiga,1998/1999,1998-11-08 00:00:00,Tenerife,Valladolid,2.0,2.0,D,1.0,1.0,D,1,1
España,LaLiga,1998/1999,1998-11-08 00:00:00,Valencia,Santander,3.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-11-14 00:00:00,Real Madrid,Celta,1.0,2.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1998-11-15 00:00:00,Ath Bilbao,Oviedo,3.0,5.0,A,2.0,1.0,H,0,3
España,LaLiga,1998/1999,1998-11-15 00:00:00,Barcelona,Tenerife,4.0,1.0,H,1.0,1.0,D,3,0
España,LaLiga,1998/1999,1998-11-15 00:00:00,Betis,Sociedad,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-11-15 00:00:00,Extremadura,Valencia,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-11-15 00:00:00,La Coruna,Alaves,2.0,2.0,D,1.0,1.0,D,1,1
España,LaLiga,1998/1999,1998-11-15 00:00:00,Santander,Salamanca,4.0,1.0,H,2.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-11-15 00:00:00,Valladolid,Mallorca,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-11-15 00:00:00,Villareal,Ath Madrid,2.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-11-15 00:00:00,Zaragoza,Espanol,0.0,3.0,A,0.0,0.0,D,0,3
España,LaLiga,1998/1999,1998-11-20 00:00:00,Tenerife,Ath Bilbao,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1998/1999,1998-11-21 00:00:00,Alaves,Celta,2.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-11-21 00:00:00,Ath Madrid,Valladolid,6.0,1.0,H,2.0,1.0,H,3,0
España,LaLiga,1998/1999,1998-11-21 00:00:00,Mallorca,Barcelona,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-11-21 00:00:00,Oviedo,Betis,0.0,1.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1998-11-21 00:00:00,Sociedad,Zaragoza,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1998-11-21 00:00:00,Valencia,Real Madrid,3.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-11-22 00:00:00,Espanol,Santander,1.0,1.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1998-11-22 00:00:00,La Coruna,Villareal,2.0,1.0,H,1.0,1.0,D,3,0
España,LaLiga,1998/1999,1998-11-22 00:00:00,Salamanca,Extremadura,2.0,1.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-11-28 00:00:00,Barcelona,Ath Madrid,0.0,1.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1998-11-29 00:00:00,Ath Bilbao,Mallorca,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-11-29 00:00:00,Betis,Tenerife,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-11-29 00:00:00,Celta,Valencia,2.0,2.0,D,1.0,1.0,D,1,1
España,LaLiga,1998/1999,1998-11-29 00:00:00,Extremadura,Espanol,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-11-29 00:00:00,Santander,Sociedad,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1998/1999,1998-11-29 00:00:00,Valladolid,La Coruna,0.0,1.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1998-11-29 00:00:00,Villareal,Alaves,2.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-11-29 00:00:00,Zaragoza,Oviedo,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-12-05 00:00:00,Ath Madrid,Ath Bilbao,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1998-12-05 00:00:00,Espanol,Real Madrid,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1998-12-05 00:00:00,La Coruna,Barcelona,2.0,1.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-12-05 00:00:00,Mallorca,Betis,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-12-05 00:00:00,Salamanca,Celta,1.0,1.0,D,0.0,1.0,A,1,1
España,LaLiga,1998/1999,1998-12-05 00:00:00,Sociedad,Extremadura,2.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-12-06 00:00:00,Alaves,Valencia,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1998/1999,1998-12-06 00:00:00,Oviedo,Santander,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-12-06 00:00:00,Tenerife,Zaragoza,1.0,1.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1998-12-06 00:00:00,Villareal,Valladolid,2.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-12-12 00:00:00,Betis,Ath Madrid,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1998-12-13 00:00:00,Ath Bilbao,La Coruna,2.0,1.0,H,1.0,1.0,D,3,0
España,LaLiga,1998/1999,1998-12-13 00:00:00,Barcelona,Villareal,1.0,3.0,A,0.0,2.0,A,0,3
España,LaLiga,1998/1999,1998-12-13 00:00:00,Celta,Espanol,2.0,0.0,H,2.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-12-13 00:00:00,Extremadura,Oviedo,0.0,1.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1998-12-13 00:00:00,Real Madrid,Sociedad,3.0,2.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-12-13 00:00:00,Santander,Tenerife,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1998-12-13 00:00:00,Valencia,Salamanca,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-12-13 00:00:00,Valladolid,Alaves,3.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-12-13 00:00:00,Zaragoza,Mallorca,0.0,1.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1998-12-19 00:00:00,La Coruna,Betis,2.0,2.0,D,1.0,1.0,D,1,1
España,LaLiga,1998/1999,1998-12-20 00:00:00,Alaves,Salamanca,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-12-20 00:00:00,Ath Madrid,Zaragoza,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1998-12-20 00:00:00,Espanol,Valencia,2.0,1.0,H,1.0,1.0,D,3,0
España,LaLiga,1998/1999,1998-12-20 00:00:00,Mallorca,Santander,1.0,1.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1998-12-20 00:00:00,Oviedo,Real Madrid,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1998-12-20 00:00:00,Sociedad,Celta,2.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1998-12-20 00:00:00,Tenerife,Extremadura,1.0,1.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1998-12-20 00:00:00,Valladolid,Barcelona,0.0,1.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1998-12-20 00:00:00,Villareal,Ath Bilbao,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1998/1999,1999-01-02 00:00:00,Valencia,Sociedad,2.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-01-03 00:00:00,Ath Bilbao,Valladolid,2.0,1.0,H,0.0,1.0,A,3,0
España,LaLiga,1998/1999,1999-01-03 00:00:00,Barcelona,Alaves,7.0,1.0,H,2.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-01-03 00:00:00,Betis,Villareal,4.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-01-03 00:00:00,Celta,Oviedo,6.0,2.0,H,3.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-01-03 00:00:00,Extremadura,Mallorca,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-01-03 00:00:00,Real Madrid,Tenerife,4.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-01-03 00:00:00,Salamanca,Espanol,2.0,3.0,A,2.0,1.0,H,0,3
España,LaLiga,1998/1999,1999-01-03 00:00:00,Santander,Ath Madrid,2.0,3.0,A,0.0,2.0,A,0,3
España,LaLiga,1998/1999,1999-01-03 00:00:00,Zaragoza,La Coruna,3.0,1.0,H,0.0,1.0,A,3,0
España,LaLiga,1998/1999,1999-01-06 00:00:00,Real Madrid,Salamanca,3.0,1.0,H,1.0,1.0,D,3,0
España,LaLiga,1998/1999,1999-01-09 00:00:00,Barcelona,Ath Bilbao,4.0,2.0,H,2.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-01-10 00:00:00,Alaves,Espanol,1.0,1.0,D,0.0,1.0,A,1,1
España,LaLiga,1998/1999,1999-01-10 00:00:00,Ath Madrid,Extremadura,5.0,0.0,H,2.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-01-10 00:00:00,La Coruna,Santander,1.0,2.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1999-01-10 00:00:00,Mallorca,Real Madrid,2.0,1.0,H,2.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-01-10 00:00:00,Oviedo,Valencia,2.0,2.0,D,2.0,1.0,H,1,1
España,LaLiga,1998/1999,1999-01-10 00:00:00,Sociedad,Salamanca,4.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1999-01-10 00:00:00,Tenerife,Celta,0.0,2.0,A,0.0,0.0,D,0,3
España,LaLiga,1998/1999,1999-01-10 00:00:00,Valladolid,Betis,0.0,3.0,A,,,,0,3
España,LaLiga,1998/1999,1999-01-10 00:00:00,Villareal,Zaragoza,1.0,1.0,D,1.0,0.0,H,1,1
España,LaLiga,1998/1999,1999-01-16 00:00:00,Celta,Mallorca,4.0,2.0,H,1.0,1.0,D,3,0
España,LaLiga,1998/1999,1999-01-17 00:00:00,Alaves,Ath Bilbao,1.0,2.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1999-01-17 00:00:00,Betis,Barcelona,0.0,3.0,A,0.0,2.0,A,0,3
España,LaLiga,1998/1999,1999-01-17 00:00:00,Espanol,Sociedad,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1999-01-17 00:00:00,Extremadura,La Coruna,1.0,2.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1999-01-17 00:00:00,Real Madrid,Ath Madrid,4.0,2.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-01-17 00:00:00,Salamanca,Oviedo,1.0,1.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1999-01-17 00:00:00,Santander,Villareal,1.0,2.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1999-01-17 00:00:00,Valencia,Tenerife,1.0,1.0,D,1.0,0.0,H,1,1
España,LaLiga,1998/1999,1999-01-17 00:00:00,Zaragoza,Valladolid,2.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1999-01-23 00:00:00,Ath Bilbao,Betis,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1999-01-24 00:00:00,Ath Madrid,Celta,2.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-01-24 00:00:00,Barcelona,Zaragoza,3.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-01-24 00:00:00,La Coruna,Real Madrid,4.0,0.0,H,3.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-01-24 00:00:00,Mallorca,Valencia,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1998/1999,1999-01-24 00:00:00,Oviedo,Espanol,1.0,1.0,D,0.0,1.0,A,1,1
España,LaLiga,1998/1999,1999-01-24 00:00:00,Sociedad,Alaves,2.0,1.0,H,1.0,1.0,D,3,0
España,LaLiga,1998/1999,1999-01-24 00:00:00,Tenerife,Salamanca,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1999-01-24 00:00:00,Valladolid,Santander,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1999-01-24 00:00:00,Villareal,Extremadura,1.0,1.0,D,1.0,1.0,D,1,1
España,LaLiga,1998/1999,1999-01-30 00:00:00,Ath Bilbao,Zaragoza,2.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-01-30 00:00:00,Ath Madrid,Valencia,1.0,2.0,A,1.0,2.0,A,0,3
España,LaLiga,1998/1999,1999-01-30 00:00:00,Betis,Alaves,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1999-01-30 00:00:00,Mallorca,Salamanca,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1999-01-30 00:00:00,Oviedo,Sociedad,2.0,1.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1999-01-30 00:00:00,Villareal,Real Madrid,0.0,2.0,A,0.0,0.0,D,0,3
España,LaLiga,1998/1999,1999-01-31 00:00:00,Barcelona,Santander,3.0,2.0,H,2.0,1.0,H,3,0
España,LaLiga,1998/1999,1999-01-31 00:00:00,La Coruna,Celta,2.0,1.0,H,2.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-01-31 00:00:00,Tenerife,Espanol,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1999-01-31 00:00:00,Valladolid,Extremadura,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1999-02-06 00:00:00,Valencia,La Coruna,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1999-02-07 00:00:00,Alaves,Oviedo,2.0,2.0,D,1.0,0.0,H,1,1
España,LaLiga,1998/1999,1999-02-07 00:00:00,Celta,Villareal,4.0,1.0,H,1.0,1.0,D,3,0
España,LaLiga,1998/1999,1999-02-07 00:00:00,Espanol,Mallorca,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-02-07 00:00:00,Extremadura,Barcelona,1.0,2.0,A,1.0,1.0,D,0,3
España,LaLiga,1998/1999,1999-02-07 00:00:00,Real Madrid,Valladolid,3.0,2.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-02-07 00:00:00,Salamanca,Ath Madrid,2.0,1.0,H,2.0,1.0,H,3,0
España,LaLiga,1998/1999,1999-02-07 00:00:00,Santander,Ath Bilbao,2.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-02-07 00:00:00,Sociedad,Tenerife,1.0,1.0,D,0.0,1.0,A,1,1
España,LaLiga,1998/1999,1999-02-07 00:00:00,Zaragoza,Betis,2.0,2.0,D,2.0,1.0,H,1,1
España,LaLiga,1998/1999,1999-02-13 00:00:00,Ath Madrid,Espanol,1.0,2.0,A,1.0,1.0,D,0,3
España,LaLiga,1998/1999,1999-02-13 00:00:00,La Coruna,Salamanca,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1999-02-13 00:00:00,Mallorca,Sociedad,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1999-02-14 00:00:00,Ath Bilbao,Extremadura,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1999-02-14 00:00:00,Barcelona,Real Madrid,3.0,0.0,H,2.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-02-14 00:00:00,Betis,Santander,1.0,1.0,D,0.0,1.0,A,1,1
España,LaLiga,1998/1999,1999-02-14 00:00:00,Tenerife,Oviedo,0.0,2.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1999-02-14 00:00:00,Valladolid,Celta,2.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-02-14 00:00:00,Villareal,Valencia,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1999-02-14 00:00:00,Zaragoza,Alaves,1.0,1.0,D,1.0,1.0,D,1,1
España,LaLiga,1998/1999,1999-02-20 00:00:00,Extremadura,Betis,2.0,1.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1999-02-20 00:00:00,Real Madrid,Ath Bilbao,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1998/1999,1999-02-20 00:00:00,Santander,Zaragoza,2.0,4.0,A,1.0,2.0,A,0,3
España,LaLiga,1998/1999,1999-02-21 00:00:00,Alaves,Tenerife,3.0,1.0,H,2.0,1.0,H,3,0
España,LaLiga,1998/1999,1999-02-21 00:00:00,Celta,Barcelona,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1999-02-21 00:00:00,Espanol,La Coruna,2.0,2.0,D,1.0,0.0,H,1,1
España,LaLiga,1998/1999,1999-02-21 00:00:00,Oviedo,Mallorca,1.0,3.0,A,1.0,1.0,D,0,3
España,LaLiga,1998/1999,1999-02-21 00:00:00,Salamanca,Villareal,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-02-21 00:00:00,Sociedad,Ath Madrid,3.0,2.0,H,1.0,2.0,A,3,0
España,LaLiga,1998/1999,1999-02-21 00:00:00,Valencia,Valladolid,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1998/1999,1999-02-27 00:00:00,Ath Bilbao,Celta,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1999-02-27 00:00:00,Ath Madrid,Oviedo,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1998/1999,1999-02-27 00:00:00,Barcelona,Valencia,2.0,4.0,A,1.0,2.0,A,0,3
España,LaLiga,1998/1999,1999-02-27 00:00:00,Betis,Real Madrid,3.0,2.0,H,1.0,1.0,D,3,0
España,LaLiga,1998/1999,1999-02-28 00:00:00,La Coruna,Sociedad,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1998/1999,1999-02-28 00:00:00,Mallorca,Tenerife,1.0,1.0,D,1.0,1.0,D,1,1
España,LaLiga,1998/1999,1999-02-28 00:00:00,Santander,Alaves,2.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-02-28 00:00:00,Valladolid,Salamanca,4.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-02-28 00:00:00,Villareal,Espanol,2.0,2.0,D,1.0,0.0,H,1,1
España,LaLiga,1998/1999,1999-02-28 00:00:00,Zaragoza,Extremadura,3.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-03-06 00:00:00,Oviedo,La Coruna,1.0,2.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1999-03-07 00:00:00,Alaves,Mallorca,2.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1998/1999,1999-03-07 00:00:00,Celta,Betis,4.0,0.0,H,2.0,0.0,H,3,0
España,LaLiga,1998/1999,1999-03-07 00:00:00,Espanol,Valladolid,0.0,2.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1999-03-07 00:00:00,Extremadura,Santander,0.0,3.0,A,0.0,1.0,A,0,3
España,LaLiga,1998/1999,1999-03-07 00:00:00,Real Madrid,Zaragoza,3.0,2.0,H,1.0,0.0,H,3,0
